reduce2: bytes=4294967296 n=1073741824 blksize=128
  Device 0: Tesla V100-PCIE-32GB
    Compute Capability: 7.0
    Total Global Memory: 31.73 GB
    Clock Rate: 1380.00 MHz
    #SM: 80
    Max Threads per SM: 2048
    Max Threads per block: 1024
    #Threads per Warp: 32
Device results
kernel,trial,dresult,bytes,n,blksize,read,written,totalbytes, numFOps, ns, sec, Bytes/s, GB/s, FLOP/s, TFLOP/s
reduce2,0,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14631585,0.014632,298163498759.703735,298.163499,73385202218.351593,0.073385
reduce2,1,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14507200,0.014507,300719958089.776123,300.719958,74014408293.812729,0.074014
reduce2,2,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14500599,0.014501,300856852603.123535,300.856853,74048101323.262573,0.074048
reduce2,3,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14502111,0.014502,300825485062.140259,300.825485,74040381017.632538,0.074040
reduce2,4,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14501827,0.014502,300831376350.028198,300.831376,74041831005.155426,0.074042
reduce2,5,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14499644,0.014500,300876668144.404053,300.876668,74052978404.159439,0.074053
reduce2,6,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14499676,0.014500,300876004125.885315,300.876004,74052814973.244919,0.074053
reduce2,7,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14500459,0.014500,300859757335.957458,300.859757,74048816247.816711,0.074049
reduce2,8,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14500088,0.014500,300867455149.237732,300.867455,74050710864.651306,0.074051
reduce2,9,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14502233,0.014502,300822954368.475525,300.822954,74039758153.106491,0.074040
reduce2,10,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14500384,0.014500,300861313465.905457,300.861313,74049199248.792313,0.074049
reduce2,11,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14501038,0.014501,300847744554.562195,300.847745,74045859613.635925,0.074046
reduce2,12,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14500812,0.014501,300852433367.179688,300.852433,74047013643.098053,0.074047
reduce2,13,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14500467,0.014500,300859591349.713074,300.859591,74048775394.613159,0.074049
reduce2,14,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14498311,0.014498,300904331270.035522,300.904331,74059786964.150513,0.074060
reduce2,15,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14498440,0.014498,300901653971.047913,300.901654,74059128016.531433,0.074059
reduce2,16,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14500502,0.014501,300858865162.047485,300.858865,74048596662.377625,0.074049
reduce2,17,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14499123,0.014499,300887479608.249451,300.887480,74055639365.222305,0.074056
reduce2,18,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14498722,0.014499,300895801436.843872,300.895801,74057687567.221436,0.074058
reduce2,19,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14498189,0.014498,300906863333.068726,300.906863,74060410165.711044,0.074060
reduce2,20,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14499600,0.014500,300877581174.653076,300.877581,74053203122.844772,0.074053
reduce2,21,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14498135,0.014498,300907984095.885437,300.907984,74060686012.373306,0.074061
reduce2,22,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14497653,0.014498,300917988311.625366,300.917988,74063148290.278442,0.074063
reduce2,23,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14499060,0.014499,300888786997.226013,300.888787,74055961145.067337,0.074056
reduce2,24,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14499405,0.014499,300881627625.409485,300.881628,74054199051.616257,0.074054
reduce2,25,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14499727,0.014500,300874945852.428772,300.874946,74052554506.715881,0.074053
reduce2,26,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14499506,0.014500,300879531757.840576,300.879532,74053683208.241714,0.074054
reduce2,27,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14497434,0.014497,300922534015.329895,300.922534,74064267097.198029,0.074064
reduce2,28,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14499426,0.014499,300881191848.560059,300.881192,74054091796.461456,0.074054
reduce2,29,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14497783,0.014498,300915290013.652405,300.915290,74062484174.304443,0.074062
reduce2,-1,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,14497434,0.014497,300922534015.329895,300.922534,74064267097.198029,0.074064
