reduce5: bytes=4294967296 n=1073741824 blksize=512
  Device 0: Tesla V100-PCIE-32GB
    Compute Capability: 7.0
    Total Global Memory: 31.73 GB
    Clock Rate: 1380.00 MHz
    #SM: 80
    Max Threads per SM: 2048
    Max Threads per block: 1024
    #Threads per Warp: 32
Device results
kernel,trial,dresult,bytes,n,blksize,read,written,totalbytes, numFOps, ns, sec, Bytes/s, GB/s, FLOP/s, TFLOP/s
reduce5,0,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5316738,0.005317,808609272828.565186,808.609273,201955000227.583160,0.201955
reduce5,1,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5132970,0.005133,837558693699.748901,837.558694,209185291166.712463,0.209185
reduce5,2,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5130309,0.005130,837993120492.352295,837.993120,209293791855.422333,0.209294
reduce5,3,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5130677,0.005131,837933015077.737305,837.933015,209278780168.776947,0.209279
reduce5,4,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5131302,0.005131,837830953625.415161,837.830954,209253289710.876495,0.209253
reduce5,5,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5134308,0.005134,837340426012.619507,837.340426,209130777506.920135,0.209131
reduce5,6,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5130704,0.005131,837928605509.107544,837.928606,209277678852.648682,0.209278
reduce5,7,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5129889,0.005130,838061729600.776855,838.061730,209310927390.436707,0.209311
reduce5,8,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5128610,0.005129,838270729885.875610,838.270730,209363126461.165894,0.209363
reduce5,9,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5134318,0.005134,837338795142.801880,837.338795,209130370187.432892,0.209130
reduce5,10,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5132503,0.005133,837634902113.062622,837.634902,209204324673.555969,0.209204
reduce5,11,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5126956,0.005127,838541163216.536255,838.541163,209430668802.306854,0.209431
reduce5,12,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5018890,0.005019,856596507992.803223,856.596508,213940099105.579132,0.213940
reduce5,13,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5014256,0.005014,857388144522.337891,857.388145,214137815061.696106,0.214138
reduce5,14,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5012865,0.005013,857626057753.400513,857.626058,214197235313.538269,0.214197
reduce5,15,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5017130,0.005017,856897000476.368042,856.897000,214015148899.869049,0.214015
reduce5,16,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5014015,0.005014,857429355117.605347,857.429355,214148107654.245148,0.214148
reduce5,17,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5017300,0.005017,856867966436.130981,856.867966,214007897474.737427,0.214008
reduce5,18,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5021270,0.005021,856190495233.277588,856.190495,213838694991.506104,0.213839
reduce5,19,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5010313,0.005010,858062889084.973389,858.062889,214306336550.231506,0.214306
reduce5,20,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5013626,0.005014,857495881822.856323,857.495882,214164723096.617096,0.214165
reduce5,21,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5014952,0.005015,857269151928.074341,857.269152,214108095949.871521,0.214108
reduce5,22,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5014158,0.005014,857404901879.837036,857.404902,214142000311.916748,0.214142
reduce5,23,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5016159,0.005016,857062873804.438843,857.062874,214056576755.242401,0.214057
reduce5,24,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5018114,0.005018,856728971880.670776,856.728972,213973182753.520569,0.213973
reduce5,25,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5015001,0.005015,857260775820.383667,857.260776,214106003966.898529,0.214106
reduce5,26,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5012714,0.005013,857651892368.086426,857.651892,214203687663.010498,0.214204
reduce5,27,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5014602,0.005015,857328986029.200317,857.328986,214123039874.350952,0.214123
reduce5,28,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5011764,0.005012,857814463729.736694,857.814464,214244290832.529205,0.214244
reduce5,29,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5002753,0.005003,859359566222.837646,859.359566,214630189417.706604,0.214630
reduce5,-1,42.000000,4294967296,1073741824,512,4297065472,2098176,4299163648,1073741824,5002753,0.005003,859359566222.837646,859.359566,214630189417.706604,0.214630
