reduce8: bytes=4294967296 n=1073741824 blksize=32
  Device 0: Tesla V100-PCIE-32GB
    Compute Capability: 7.0
    Total Global Memory: 31.73 GB
    Clock Rate: 1380.00 MHz
    #SM: 80
    Max Threads per SM: 2048
    Max Threads per block: 1024
    #Threads per Warp: 32
Device results
kernel,trial,dresult,bytes,n,blksize,read,written,totalbytes, numFOps, ns, sec, Bytes/s, GB/s, FLOP/s, TFLOP/s
reduce8,0,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,5215839,0.005216,825056927562.373047,825.056928,205861765288.384094,0.205862
reduce8,1,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4967664,0.004968,866275194940.720581,866.275195,216146225670.657257,0.216146
reduce8,2,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4969283,0.004969,865992961157.575562,865.992961,216075804899.821564,0.216076
reduce8,3,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4971424,0.004971,865620011489.665649,865.620011,215982749409.424744,0.215983
reduce8,4,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4968563,0.004969,866118453162.413452,866.118453,216107116685.448090,0.216107
reduce8,5,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4969636,0.004970,865931448500.453491,865.931449,216060456741.700989,0.216060
reduce8,6,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4965998,0.004966,866565814162.631592,866.565814,216218738710.728424,0.216219
reduce8,7,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4967105,0.004967,866372685900.539551,866.372686,216170550854.068909,0.216171
reduce8,8,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4969485,0.004969,865957760210.565063,865.957760,216067021834.254456,0.216067
reduce8,9,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4968910,0.004969,866057968447.808472,866.057968,216092025011.521637,0.216092
reduce8,10,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4968143,0.004968,866191673629.362061,866.191674,216125386084.901337,0.216125
reduce8,11,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4969545,0.004970,865947305034.968018,865.947305,216064413140.438416,0.216064
reduce8,12,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4966998,0.004967,866391349462.995483,866.391349,216175207640.510406,0.216175
reduce8,13,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4966154,0.004966,866538593044.033569,866.538593,216211946709.667053,0.216212
reduce8,14,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4967218,0.004967,866352976656.148438,866.352977,216165633157.232086,0.216166
reduce8,15,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4964012,0.004964,866912509478.220337,866.912509,216305243420.040070,0.216305
reduce8,16,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4965153,0.004965,866713291614.578613,866.713292,216255536133.529022,0.216256
reduce8,17,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4963827,0.004964,866944818987.446655,866.944819,216313305036.617920,0.216313
reduce8,18,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4964353,0.004964,866852961503.744751,866.852962,216290385474.199738,0.216290
reduce8,19,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4969223,0.004969,866003417435.683594,866.003417,216078413868.727570,0.216078
reduce8,20,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4962757,0.004963,867131737459.641846,867.131737,216359943474.967651,0.216360
reduce8,21,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4967321,0.004967,866335012373.873169,866.335012,216161150849.723602,0.216161
reduce8,22,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4961516,0.004962,867348628927.126343,867.348629,216414060541.173309,0.216414
reduce8,23,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4959663,0.004960,867672682599.604126,867.672683,216494915884.405884,0.216495
reduce8,24,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4963532,0.004964,866996344538.526245,866.996345,216326161289.984650,0.216326
reduce8,25,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4961801,0.004962,867298809444.393311,867.298809,216401629972.665161,0.216402
reduce8,26,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4963330,0.004963,867031629974.230957,867.031630,216334965436.511353,0.216335
reduce8,27,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4962904,0.004963,867106053230.125000,867.106053,216353534946.474884,0.216354
reduce8,28,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4961295,0.004961,867387264816.947998,867.387265,216423700666.862183,0.216424
reduce8,29,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4963192,0.004963,867055737517.307373,867.055738,216340980562.508972,0.216341
reduce8,-1,42.000000,4294967296,1073741824,32,4299165696,4198404,4303364100,1073741824,4959663,0.004960,867672682599.604126,867.672683,216494915884.405884,0.216495
