reduce4: bytes=4294967296 n=1073741824 blksize=64
  Device 0: Tesla V100-PCIE-32GB
    Compute Capability: 7.0
    Total Global Memory: 31.73 GB
    Clock Rate: 1380.00 MHz
    #SM: 80
    Max Threads per SM: 2048
    Max Threads per block: 1024
    #Threads per Warp: 32
Device results
kernel,trial,dresult,bytes,n,blksize,read,written,totalbytes, numFOps, ns, sec, Bytes/s, GB/s, FLOP/s, TFLOP/s
reduce4,0,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,14929044,0.014929,292222635019.362244,292.222635,71923012886.826508,0.071923
reduce4,1,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,14762029,0.014762,295528790520.598511,295.528791,72736737205.976227,0.072737
reduce4,2,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,14760100,0.014760,295567413228.907654,295.567413,72746243182.634262,0.072746
reduce4,3,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,14760520,0.014761,295559003070.352539,295.559003,72744173240.509140,0.072744
reduce4,4,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,14762736,0.014763,295514637395.127808,295.514637,72733253781.683823,0.072733
reduce4,5,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,14760199,0.014760,295565430791.278625,295.565431,72745755257.093750,0.072746
reduce4,6,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,14759633,0.014760,295576765086.232178,295.576765,72748544899.456512,0.072749
reduce4,7,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,14758891,0.014759,295591625143.108643,295.591625,72752202316.556168,0.072752
reduce4,8,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,14147640,0.014148,308362707561.119751,308.362708,75895472601.790833,0.075895
reduce4,9,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13446493,0.013446,324441813638.693726,324.441814,79852927004.833160,0.079853
reduce4,10,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13448427,0.013448,324395156102.643066,324.395156,79841443463.982803,0.079841
reduce4,11,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13450475,0.013450,324345762956.326843,324.345763,79829286623.706604,0.079829
reduce4,12,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13447864,0.013448,324408737030.654053,324.408737,79844786056.729904,0.079845
reduce4,13,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13446617,0.013447,324438821749.738281,324.438822,79852190629.063065,0.079852
reduce4,14,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13445575,0.013446,324463964984.762634,324.463965,79858378983.420197,0.079858
reduce4,15,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13442714,0.013443,324533020340.981750,324.533020,79875375166.056503,0.079875
reduce4,16,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13444885,0.013445,324480616680.618713,324.480617,79862477365.927643,0.079862
reduce4,17,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13370326,0.013370,326290067721.609802,326.290068,80307826750.073257,0.080308
reduce4,18,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13213313,0.013213,330167352881.143433,330.167353,81262119802.959335,0.081262
reduce4,19,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13213396,0.013213,330165278933.591309,330.165279,81261609354.627686,0.081262
reduce4,20,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13212796,0.013213,330180271912.167542,330.180272,81265299486.951889,0.081265
reduce4,21,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13213146,0.013213,330171525842.520752,330.171526,81263146869.034821,0.081263
reduce4,22,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13212619,0.013213,330184695100.948547,330.184695,81266388140.004639,0.081266
reduce4,23,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13213164,0.013213,330171076057.180542,330.171076,81263036166.053802,0.081263
reduce4,24,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13212529,0.013213,330186944225.439331,330.186944,81266941703.590576,0.081267
reduce4,25,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13212673,0.013213,330183345640.961548,330.183346,81266056005.472931,0.081266
reduce4,26,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13213122,0.013213,330172125558.213989,330.172126,81263294473.478714,0.081263
reduce4,27,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13212898,0.013213,330177723009.743958,330.177723,81264672140.812714,0.081265
reduce4,28,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13212424,0.013212,330189568242.738770,330.189568,81267587537.305801,0.081268
reduce4,29,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13213348,0.013213,330166478321.769775,330.166478,81261904552.880920,0.081262
reduce4,-1,42.000000,4294967296,1073741824,64,4328785936,33818640,4362604576,1073741824,13212424,0.013212,330189568242.738770,330.189568,81267587537.305801,0.081268
