reduce1: bytes=4294967296 n=1073741824 blksize=128
  Device 0: Tesla V100-PCIE-32GB
    Compute Capability: 7.0
    Total Global Memory: 31.73 GB
    Clock Rate: 1380.00 MHz
    #SM: 80
    Max Threads per SM: 2048
    Max Threads per block: 1024
    #Threads per Warp: 32
Device results
kernel,trial,dresult,bytes,n,blksize,read,written,totalbytes, numFOps, ns, sec, Bytes/s, GB/s, FLOP/s, TFLOP/s
reduce1,0,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20737739,0.020738,210370309704.447510,210.370310,51777188631.798286,0.051777
reduce1,1,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20596765,0.020597,211810183589.510284,211.810184,52131576196.553200,0.052132
reduce1,2,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20590007,0.020590,211879703392.038666,211.879703,52148686690.587334,0.052149
reduce1,3,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20585186,0.020585,211929325098.155548,211.929325,52160899784.923004,0.052161
reduce1,4,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20587205,0.020587,211908541057.418915,211.908541,52155784333.035980,0.052156
reduce1,5,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20584546,0.020585,211935914253.343262,211.935914,52162521534.358841,0.052163
reduce1,6,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20585399,0.020585,211927132235.814331,211.927132,52160360068.804108,0.052160
reduce1,7,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20585059,0.020585,211930632601.053040,211.930633,52161221592.806709,0.052161
reduce1,8,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20585840,0.020586,211922592228.444397,211.922592,52159242663.889351,0.052159
reduce1,9,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20584833,0.020585,211932959378.392822,211.932959,52161794268.624863,0.052162
reduce1,10,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20582919,0.020583,211952666966.235443,211.952667,52166644779.586411,0.052167
reduce1,11,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20581123,0.020581,211971162895.241425,211.971163,52171197072.190865,0.052171
reduce1,12,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20584082,0.020584,211940691647.069794,211.940692,52163697365.760590,0.052164
reduce1,13,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20582905,0.020583,211952811131.373352,211.952811,52166680262.091286,0.052167
reduce1,14,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20583320,0.020583,211948537748.040649,211.948538,52165628479.759346,0.052166
reduce1,15,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20582966,0.020583,211952182984.706848,211.952183,52166525660.101654,0.052167
reduce1,16,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20584208,0.020584,211939394316.264191,211.939394,52163378061.473145,0.052163
reduce1,17,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20584120,0.020584,211940300386.900177,211.940300,52163601067.230461,0.052164
reduce1,18,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20584100,0.020584,211940506313.125183,211.940506,52163651750.623055,0.052164
reduce1,19,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20581809,0.020582,211964097810.838684,211.964098,52169458185.138145,0.052169
reduce1,20,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20584038,0.020584,211941144686.965698,211.941145,52163808869.765984,0.052164
reduce1,21,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20581841,0.020582,211963768255.716278,211.963768,52169377073.702980,0.052169
reduce1,22,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20584959,0.020585,211931662142.246674,211.931662,52161474987.635391,0.052161
reduce1,23,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20582006,0.020582,211962069003.380920,211.962069,52168958846.868477,0.052169
reduce1,24,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20588094,0.020588,211899390783.819031,211.899391,52153532230.812622,0.052154
reduce1,25,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20611686,0.020612,211656852137.180817,211.656852,52093837641.423416,0.052094
reduce1,26,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20611312,0.020611,211660692730.283264,211.660693,52094782903.679298,0.052095
reduce1,27,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20608680,0.020609,211687724589.833008,211.687725,52101436093.917709,0.052101
reduce1,28,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20582742,0.020583,211954489639.912872,211.954490,52167093383.379143,0.052167
reduce1,29,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20577307,0.020577,212010472313.019379,212.010472,52180872064.551498,0.052181
reduce1,-1,42.000000,4294967296,1073741824,128,4328785936,33818640,4362604576,1073741824,20577307,0.020577,212010472313.019379,212.010472,52180872064.551498,0.052181
