reduce3: bytes=4294967296 n=1073741824 blksize=1024
  Device 0: Tesla V100-PCIE-32GB
    Compute Capability: 7.0
    Total Global Memory: 31.73 GB
    Clock Rate: 1380.00 MHz
    #SM: 80
    Max Threads per SM: 2048
    Max Threads per block: 1024
    #Threads per Warp: 32
Device results
kernel,trial,dresult,bytes,n,blksize,read,written,totalbytes, numFOps, ns, sec, Bytes/s, GB/s, FLOP/s, TFLOP/s
reduce3,0,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16632041,0.016632,258739387426.954987,258.739387,64558632581.533440,0.064559
reduce3,1,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16468787,0.016469,261304253919.854584,261.304254,65198598050.967575,0.065199
reduce3,2,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16472951,0.016473,261238201946.937134,261.238202,65182117278.197456,0.065182
reduce3,3,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16468522,0.016469,261308458646.137177,261.308459,65199647181.453201,0.065200
reduce3,4,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16471249,0.016471,261265196100.186462,261.265196,65188852648.636421,0.065189
reduce3,5,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16468455,0.016468,261309521749.307983,261.309522,65199912438.659241,0.065200
reduce3,6,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16470418,0.016470,261278377998.664032,261.278378,65192141693.064499,0.065192
reduce3,7,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16469363,0.016469,261295115056.969696,261.295115,65196317793.226120,0.065196
reduce3,8,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16468765,0.016469,261304602986.319855,261.304603,65198685147.307648,0.065199
reduce3,9,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16470784,0.016471,261272572088.857483,261.272572,65190693047.762634,0.065191
reduce3,10,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16468387,0.016468,261310600728.535217,261.310601,65200181657.134964,0.065200
reduce3,11,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16468290,0.016468,261312139876.089142,261.312140,65200565693.220123,0.065201
reduce3,12,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16468687,0.016469,261305840593.120758,261.305841,65198993945.297523,0.065199
reduce3,13,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16468461,0.016468,261309426545.686310,261.309427,65199888684.194595,0.065200
reduce3,14,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16465074,0.016465,261363180025.792786,261.363180,65213300833.023895,0.065213
reduce3,15,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16469017,0.016469,261300604644.466644,261.300605,65197687512.254074,0.065198
reduce3,16,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16471188,0.016471,261266163679.268280,261.266164,65189094071.417313,0.065189
reduce3,17,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16468377,0.016468,261310759402.702545,261.310759,65200221248.274803,0.065200
reduce3,18,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16469147,0.016469,261298542055.638947,261.298542,65197172871.187561,0.065197
reduce3,19,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16466925,0.016467,261333800937.333466,261.333801,65205970392.164902,0.065206
reduce3,20,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16467510,0.016468,261324517185.658295,261.324517,65203653982.903297,0.065204
reduce3,21,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16468166,0.016468,261314107472.562531,261.314107,65201056632.535767,0.065201
reduce3,22,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16466045,0.016466,261347767481.505157,261.347767,65209455215.262688,0.065209
reduce3,23,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16468221,0.016468,261313234744.663666,261.313235,65200838876.281776,0.065201
reduce3,24,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16468105,0.016468,261315075413.959290,261.315075,65201298145.718651,0.065201
reduce3,25,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16464699,0.016465,261369132833.828308,261.369133,65214786131.225357,0.065215
reduce3,26,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16468264,0.016468,261312552434.184937,261.312552,65200668631.496315,0.065201
reduce3,27,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16467187,0.016467,261329643004.600586,261.329643,65204932937.240585,0.065205
reduce3,28,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16462375,0.016462,261406030417.846741,261.406030,65223992528.417068,0.065224
reduce3,29,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16470889,0.016471,261270906506.625122,261.270907,65190277464.683304,0.065190
reduce3,-1,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,16462375,0.016462,261406030417.846741,261.406030,65223992528.417068,0.065224
