reduce4: bytes=4294967296 n=1073741824 blksize=256
  Device 0: Tesla V100-PCIE-32GB
    Compute Capability: 7.0
    Total Global Memory: 31.73 GB
    Clock Rate: 1380.00 MHz
    #SM: 80
    Max Threads per SM: 2048
    Max Threads per block: 1024
    #Threads per Warp: 32
Device results
kernel,trial,dresult,bytes,n,blksize,read,written,totalbytes, numFOps, ns, sec, Bytes/s, GB/s, FLOP/s, TFLOP/s
reduce4,0,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,7028291,0.007028,613488733463.085083,613.488733,152774241134.864807,0.152774
reduce4,1,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6826632,0.006827,631611216775.710205,631.611217,157287198724.056030,0.157287
reduce4,2,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6821913,0.006822,632048128435.528320,632.048128,157396000799.189331,0.157396
reduce4,3,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6825115,0.006825,631751603306.317993,631.751603,157322158527.731781,0.157322
reduce4,4,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6823494,0.006823,631901683213.907715,631.901683,157359532227.917236,0.157360
reduce4,5,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6820690,0.006821,632161459324.496460,632.161459,157424223062.476074,0.157424
reduce4,6,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6819879,0.006820,632236634110.370605,632.236634,157442943489.173340,0.157443
reduce4,7,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6820528,0.006821,632176474314.012085,632.176474,157427962175.362366,0.157428
reduce4,8,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6824129,0.006824,631842883392.151611,631.842883,157344889582.245575,0.157345
reduce4,9,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6823989,0.006824,631855846192.014648,631.855846,157348117647.903595,0.157348
reduce4,10,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6821253,0.006821,632109283147.832153,632.109283,157411229872.282990,0.157411
reduce4,11,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6576190,0.006576,655664958585.442383,655.664959,163277189983.866028,0.163277
reduce4,12,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6388490,0.006388,674929027673.206055,674.929028,168074431360.149261,0.168074
reduce4,13,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6387830,0.006388,674998762334.000732,674.998762,168091797057.842804,0.168092
reduce4,14,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6381622,0.006382,675655396700.086548,675.655397,168255315654.860168,0.168255
reduce4,15,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6387534,0.006388,675030041953.592651,675.030042,168099586475.782349,0.168100
reduce4,16,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6390086,0.006390,674760456119.057007,674.760456,168032452771.371155,0.168032
reduce4,17,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6385837,0.006386,675209427362.458496,675.209427,168144257988.420319,0.168144
reduce4,18,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6390395,0.006390,674727828874.427979,674.727829,168024327760.647034,0.168024
reduce4,19,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6387536,0.006388,675029830595.083862,675.029831,168099533842.157593,0.168100
reduce4,20,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6383967,0.006384,675407210594.916870,675.407211,168193511025.354614,0.168194
reduce4,21,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6387986,0.006388,674982278295.537964,674.982278,168087692114.541260,0.168088
reduce4,22,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6385417,0.006385,675253839177.613647,675.253839,168155317655.839874,0.168155
reduce4,23,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6374931,0.006375,676364551082.984253,676.364551,168431913066.980652,0.168432
reduce4,24,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6374869,0.006375,676371129194.968506,676.371129,168433551183.561584,0.168434
reduce4,25,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6377031,0.006377,676141819602.256958,676.141820,168376447284.010376,0.168376
reduce4,26,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6305688,0.006306,683791735969.175781,683.791736,170281470316.958282,0.170281
reduce4,27,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6309233,0.006309,683407530519.161377,683.407531,170185793423.701416,0.170186
reduce4,28,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6303502,0.006304,684028869031.849243,684.028869,170340522458.785614,0.170341
reduce4,29,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6309342,0.006309,683395723991.503418,683.395724,170182853299.123749,0.170183
reduce4,-1,42.000000,4294967296,1073741824,256,4303372320,8405024,4311777344,1073741824,6303502,0.006304,684028869031.849243,684.028869,170340522458.785614,0.170341
