reduce9: bytes=4294967296 n=1073741824 blksize=512
  Device 0: Tesla V100-PCIE-32GB
    Compute Capability: 7.0
    Total Global Memory: 31.73 GB
    Clock Rate: 1380.00 MHz
    #SM: 80
    Max Threads per SM: 2048
    Max Threads per block: 1024
    #Threads per Warp: 32
Device results
kernel,trial,dresult,bytes,n,blksize,read,written,totalbytes, numFOps, ns, sec, Bytes/s, GB/s, FLOP/s, TFLOP/s
reduce9,0,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,5251178,0.005251,817955408100.810913,817.955408,204476371587.480011,0.204476
reduce9,1,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4996239,0.004996,859692549535.760742,859.692550,214910020117.132080,0.214910
reduce9,2,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4999800,0.005000,859080252010.080322,859.080252,214756955078.203125,0.214757
reduce9,3,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4999081,0.004999,859203810460.362671,859.203810,214787842805.507660,0.214788
reduce9,4,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4998783,0.004999,859255031474.661011,859.255031,214800647277.547363,0.214801
reduce9,5,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4999820,0.005000,859076815565.360352,859.076816,214756096019.456696,0.214756
reduce9,6,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4998405,0.004998,859320011883.790894,859.320012,214816891388.352875,0.214817
reduce9,7,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4995125,0.004995,859884275969.069824,859.884276,214957948800.080048,0.214958
reduce9,8,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4995763,0.004996,859774461678.826538,859.774462,214930496903.075653,0.214930
reduce9,9,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4994176,0.004994,860047672328.728394,860.047672,214998795396.878265,0.214999
reduce9,10,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4994588,0.004995,859976727609.964966,859.976728,214981060299.668335,0.214981
reduce9,11,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4995296,0.004995,859854840233.691895,859.854840,214950590315.368713,0.214951
reduce9,12,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4993105,0.004993,860232148933.379028,860.232149,215044911733.280182,0.215045
reduce9,13,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4996956,0.004997,859569194525.627197,859.569195,214879183246.760620,0.214879
reduce9,14,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4994038,0.004994,860071437982.650513,860.071438,215004736447.740295,0.215005
reduce9,15,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4995307,0.004995,859852946775.843750,859.852947,214950116979.797241,0.214950
reduce9,16,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4994309,0.004994,860024768992.066772,860.024769,214993069912.174042,0.214993
reduce9,17,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4996043,0.004996,859726276174.964844,859.726276,214918451262.328979,0.214918
reduce9,18,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4994626,0.004995,859970184754.574219,859.970185,214979424685.652130,0.214979
reduce9,19,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4991536,0.004992,860502547512.428955,860.502548,215112507252.276642,0.215113
reduce9,20,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4991475,0.004991,860513063573.392578,860.513064,215115136107.062531,0.215115
reduce9,21,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4994377,0.004994,860013059486.698730,860.013059,214990142714.496704,0.214990
reduce9,22,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4995609,0.004996,859800966008.348511,859.800966,214937122581.050690,0.214937
reduce9,23,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4992207,0.004992,860386887803.330200,860.386888,215083594089.748260,0.215084
reduce9,24,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4995577,0.004996,859806473606.552368,859.806474,214938499396.566193,0.214938
reduce9,25,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4993313,0.004993,860196315352.151978,860.196315,215035953884.725433,0.215036
reduce9,26,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4996918,0.004997,859575731280.761353,859.575731,214880817335.805786,0.214881
reduce9,27,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4993386,0.004993,860183739851.075073,860.183740,215032810201.334320,0.215033
reduce9,28,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4995618,0.004996,859799417009.066650,859.799417,214936735354.864990,0.214937
reduce9,29,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4993775,0.004994,860116734133.996826,860.116734,215016059794.444092,0.215016
reduce9,-1,42.000000,4294967296,1073741824,512,4295098368,131076,4295229444,1073741824,4991475,0.004991,860513063573.392578,860.513064,215115136107.062531,0.215115
