reduce5: bytes=4294967296 n=1073741824 blksize=256
  Device 0: Tesla V100-PCIE-32GB
    Compute Capability: 7.0
    Total Global Memory: 31.73 GB
    Clock Rate: 1380.00 MHz
    #SM: 80
    Max Threads per SM: 2048
    Max Threads per block: 1024
    #Threads per Warp: 32
Device results
kernel,trial,dresult,bytes,n,blksize,read,written,totalbytes, numFOps, ns, sec, Bytes/s, GB/s, FLOP/s, TFLOP/s
reduce5,0,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,5156305,0.005156,834582923236.697632,834.582923,208238617382.020660,0.208239
reduce5,1,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4968847,0.004969,866068949194.853394,866.068949,216094764841.823456,0.216095
reduce5,2,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4967416,0.004967,866318444036.094482,866.318444,216157016847.391083,0.216157
reduce5,3,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4965309,0.004965,866686061230.026123,866.686061,216248741820.498962,0.216249
reduce5,4,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4967024,0.004967,866386814317.788696,866.386814,216174076066.473633,0.216174
reduce5,5,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4945148,0.004945,870219475736.621094,870.219476,217130371831.136292,0.217130
reduce5,6,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4948172,0.004948,869687654349.929688,869.687654,216997675909.406555,0.216998
reduce5,7,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4944142,0.004944,870396542008.704346,870.396542,217174552025.407013,0.217175
reduce5,8,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4944394,0.004944,870352180671.685913,870.352181,217163483330.818695,0.217163
reduce5,9,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4943971,0.004944,870426646920.056763,870.426647,217182063567.929504,0.217182
reduce5,10,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4947060,0.004947,869883142715.067139,869.883143,217046452640.558258,0.217046
reduce5,11,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4949763,0.004950,869408111055.014160,869.408111,216927926448.195587,0.216928
reduce5,12,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4947314,0.004947,869838482053.089722,869.838482,217035309260.742279,0.217035
reduce5,13,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4947493,0.004947,869807011348.980225,869.807011,217027456936.270569,0.217027
reduce5,14,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4946975,0.004947,869898089236.351440,869.898089,217050181979.896790,0.217050
reduce5,15,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4943673,0.004944,870479115426.930542,870.479115,217195155100.266541,0.217195
reduce5,16,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4945974,0.004946,870074145153.209473,870.074145,217094110078.217163,0.217094
reduce5,17,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4948157,0.004948,869690290748.656494,869.690291,216998333723.040710,0.216998
reduce5,18,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4945090,0.004945,870229682371.807129,870.229682,217132918511.088776,0.217133
reduce5,19,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4945779,0.004946,870108450054.076416,870.108450,217102669569.343872,0.217103
reduce5,20,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4944316,0.004944,870365911078.499023,870.365911,217166909234.765747,0.217167
reduce5,21,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4944966,0.004945,870251504257.056519,870.251504,217138363337.584106,0.217138
reduce5,22,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4943284,0.004943,870547615714.573486,870.547616,217212246757.418762,0.217212
reduce5,23,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4945118,0.004945,870224755000.790649,870.224755,217131689071.929108,0.217132
reduce5,24,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4943812,0.004944,870454641074.539307,870.454641,217189048450.871521,0.217189
reduce5,25,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4942013,0.004942,870771505457.391479,870.771505,217268109978.666565,0.217268
reduce5,26,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4942683,0.004943,870653468976.262573,870.653469,217238658437.128174,0.217239
reduce5,27,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4941220,0.004941,870911252686.583496,870.911253,217302978616.616974,0.217303
reduce5,28,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4945275,0.004945,870197127561.156860,870.197128,217124795688.814087,0.217125
reduce5,29,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4944390,0.004944,870352884784.574097,870.352885,217163659015.571198,0.217164
reduce5,-1,42.000000,4294967296,1073741824,256,4299165696,4198404,4303364100,1073741824,4941220,0.004941,870911252686.583496,870.911253,217302978616.616974,0.217303
