reduce1: bytes=4294967296 n=1073741824 blksize=512
  Device 0: Tesla V100-PCIE-32GB
    Compute Capability: 7.0
    Total Global Memory: 31.73 GB
    Clock Rate: 1380.00 MHz
    #SM: 80
    Max Threads per SM: 2048
    Max Threads per block: 1024
    #Threads per Warp: 32
Device results
kernel,trial,dresult,bytes,n,blksize,read,written,totalbytes, numFOps, ns, sec, Bytes/s, GB/s, FLOP/s, TFLOP/s
reduce1,0,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27815037,0.027815,155016056387.054230,155.016056,38602926323.628471,0.038603
reduce1,1,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27673591,0.027674,155808378609.050049,155.808379,38800234635.252068,0.038800
reduce1,2,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27668675,0.027669,155836061683.474182,155.836062,38807128422.304283,0.038807
reduce1,3,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27667615,0.027668,155842032065.286438,155.842032,38808615198.671806,0.038809
reduce1,4,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27664551,0.027665,155859292420.831268,155.859292,38812913464.599518,0.038813
reduce1,5,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27664342,0.027664,155860469914.664856,155.860470,38813206690.403114,0.038813
reduce1,6,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27665544,0.027666,155853698159.703644,155.853698,38811520351.813797,0.038812
reduce1,7,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27663542,0.027664,155864977232.488892,155.864977,38814329126.761856,0.038814
reduce1,8,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27659217,0.027659,155889349434.584503,155.889349,38820398422.703003,0.038820
reduce1,9,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27657608,0.027658,155898418402.632660,155.898418,38822656825.564957,0.038823
reduce1,10,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27657794,0.027658,155897369978.241943,155.897370,38822395741.323402,0.038822
reduce1,11,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27653673,0.027654,155920602084.214996,155.920602,38828181124.438698,0.038828
reduce1,12,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27652487,0.027652,155927289433.315704,155.927289,38829846443.829811,0.038830
reduce1,13,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27650303,0.027650,155939605580.452393,155.939606,38832913476.572029,0.038833
reduce1,14,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27655587,0.027656,155909811062.770081,155.909811,38825493886.642151,0.038825
reduce1,15,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27653357,0.027653,155922383817.631989,155.922384,38828624821.210678,0.038829
reduce1,16,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27660101,0.027660,155884367305.817139,155.884367,38819157746.387115,0.038819
reduce1,17,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27656094,0.027656,155906952876.281097,155.906953,38824782125.776695,0.038825
reduce1,18,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27656873,0.027657,155902561507.947784,155.902562,38823688563.779427,0.038824
reduce1,19,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27655434,0.027655,155910673613.004944,155.910674,38825708683.508636,0.038826
reduce1,20,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27655988,0.027656,155907550437.178375,155.907550,38824930933.582993,0.038825
reduce1,21,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27650680,0.027651,155937479439.926971,155.937479,38832384013.702377,0.038832
reduce1,22,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27656592,0.027657,155904145528.848969,155.904146,38824083025.124718,0.038824
reduce1,23,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27656174,0.027656,155906501889.957733,155.906502,38824669818.753670,0.038825
reduce1,24,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27649863,0.027650,155942087090.992096,155.942087,38833531435.580711,0.038834
reduce1,25,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27652852,0.027653,155925231292.598694,155.925231,38829333914.635643,0.038829
reduce1,26,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27654909,0.027655,155913633416.765198,155.913633,38826445749.649727,0.038826
reduce1,27,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27654769,0.027655,155914422716.747345,155.914423,38826642305.347046,0.038827
reduce1,28,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27656632,0.027657,155903920043.481781,155.903920,38824026873.554237,0.038824
reduce1,29,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27652568,0.027653,155926832690.547943,155.926833,38829732703.306252,0.038830
reduce1,-1,42.000000,4294967296,1073741824,512,4303372320,8405024,4311777344,1073741824,27649863,0.027650,155942087090.992096,155.942087,38833531435.580711,0.038834
