reduce1: bytes=4294967296 n=1073741824 blksize=1024
  Device 0: Tesla V100-PCIE-32GB
    Compute Capability: 7.0
    Total Global Memory: 31.73 GB
    Clock Rate: 1380.00 MHz
    #SM: 80
    Max Threads per SM: 2048
    Max Threads per block: 1024
    #Threads per Warp: 32
Device results
kernel,trial,dresult,bytes,n,blksize,read,written,totalbytes, numFOps, ns, sec, Bytes/s, GB/s, FLOP/s, TFLOP/s
reduce1,0,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,38774865,0.038775,110983341914.923492,110.983342,27691697288.952522,0.027692
reduce1,1,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,38648808,0.038649,111345325320.253082,111.345325,27782016563.098145,0.027782
reduce1,2,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,38647209,0.038647,111349932151.633499,111.349932,27783166023.709499,0.027783
reduce1,3,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,35397615,0.035398,121572148293.041779,121.572148,30333733614.538719,0.030334
reduce1,4,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,35248813,0.035249,122085362136.875366,122.085362,30461786727.399872,0.030462
reduce1,5,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,35247928,0.035248,122088427438.912155,122.088427,30462551557.640495,0.030463
reduce1,6,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,35243809,0.035244,122102696107.563171,122.102696,30466111764.480392,0.030466
reduce1,7,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34799087,0.034799,123663132311.488525,123.663132,30855459627.432178,0.030855
reduce1,8,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34685851,0.034686,124066845008.358032,124.066845,30956190868.720509,0.030956
reduce1,9,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34543872,0.034544,124576772980.168518,124.576773,31083424116.439522,0.031083
reduce1,10,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34496659,0.034497,124747271902.476120,124.747272,31125965676.850040,0.031126
reduce1,11,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34495704,0.034496,124750725481.642578,124.750725,31126827386.969692,0.031127
reduce1,12,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34496564,0.034497,124747615443.671432,124.747615,31126051394.567875,0.031126
reduce1,13,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34496846,0.034497,124746595674.282806,124.746596,31125796949.668964,0.031126
reduce1,14,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34498847,0.034499,124739360129.919708,124.739360,31123991593.110344,0.031124
reduce1,15,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34500523,0.034501,124733300419.822632,124.733300,31122479621.540810,0.031122
reduce1,16,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34500751,0.034501,124732476113.346039,124.732476,31122273947.022194,0.031122
reduce1,17,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34497337,0.034497,124744820158.147263,124.744820,31125353936.740101,0.031125
reduce1,18,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34497661,0.034498,124743648562.144547,124.743649,31125061609.249393,0.031125
reduce1,19,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34498864,0.034499,124739298662.124069,124.739299,31123976256.145714,0.031124
reduce1,20,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34496658,0.034497,124747275518.689377,124.747276,31125966579.139347,0.031126
reduce1,21,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34495289,0.034495,124752226311.250793,124.752226,31127201862.260090,0.031127
reduce1,22,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34495776,0.034496,124750465100.422729,124.750465,31126762418.679901,0.031127
reduce1,23,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34497579,0.034498,124743945075.102219,124.743945,31125135592.848415,0.031125
reduce1,24,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34499991,0.034500,124735223843.971436,124.735224,31122959539.322777,0.031123
reduce1,25,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34496743,0.034497,124746968141.311188,124.746968,31125889884.734913,0.031126
reduce1,26,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34496872,0.034497,124746501653.831116,124.746502,31125773490.419655,0.031126
reduce1,27,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34496584,0.034497,124747543119.052032,124.747543,31126033348.693310,0.031126
reduce1,28,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34503612,0.034504,124722133439.246872,124.722133,31119693323.701874,0.031120
reduce1,29,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34498602,0.034499,124740245996.055130,124.740246,31124212627.514584,0.031124
reduce1,-1,42.000000,4294967296,1073741824,1024,4299165696,4198404,4303364100,1073741824,34495289,0.034495,124752226311.250793,124.752226,31127201862.260090,0.031127
