reduce9: bytes=4294967296 n=1073741824 blksize=128
  Device 0: Tesla V100-PCIE-32GB
    Compute Capability: 7.0
    Total Global Memory: 31.73 GB
    Clock Rate: 1380.00 MHz
    #SM: 80
    Max Threads per SM: 2048
    Max Threads per block: 1024
    #Threads per Warp: 32
Device results
kernel,trial,dresult,bytes,n,blksize,read,written,totalbytes, numFOps, ns, sec, Bytes/s, GB/s, FLOP/s, TFLOP/s
reduce9,0,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,5185531,0.005186,828462118922.825806,828.462119,207064970588.354401,0.207065
reduce9,1,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4925681,0.004926,872166914585.008545,872.166915,217988502300.494080,0.217989
reduce9,2,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4924257,0.004924,872419128408.610718,872.419128,218051540364.363617,0.218052
reduce9,3,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4928957,0.004929,871587234378.388672,871.587234,217843617625.392120,0.217844
reduce9,4,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4926058,0.004926,872100166096.298584,872.100166,217971819251.823669,0.217972
reduce9,5,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4925099,0.004925,872269978735.452881,872.269979,218014262048.336517,0.218014
reduce9,6,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4923449,0.004923,872562303377.165039,872.562303,218087325368.862366,0.218087
reduce9,7,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4925377,0.004925,872220745741.899536,872.220746,218001956804.524811,0.218002
reduce9,8,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4923342,0.004923,872581266952.407593,872.581267,218092065105.369476,0.218092
reduce9,9,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4926490,0.004926,872023692324.555542,872.023692,217952705475.906769,0.217953
reduce9,10,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4926006,0.004926,872109372176.972534,872.109372,217974120210.166199,0.217974
reduce9,11,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4925093,0.004925,872271041379.320068,872.271041,218014527644.452606,0.218015
reduce9,12,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4926937,0.004927,871944577330.702637,871.944577,217932931555.650085,0.217933
reduce9,13,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4923039,0.004923,872634972016.268921,872.634972,218105488093.837982,0.218105
reduce9,14,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4924213,0.004924,872426923855.649536,872.426924,218053488750.385071,0.218053
reduce9,15,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4926442,0.004926,872032188747.984863,872.032189,217954829063.246887,0.217955
reduce9,16,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4924107,0.004924,872445704368.325073,872.445704,218058182732.422363,0.218058
reduce9,17,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4929425,0.004929,871504485817.311279,871.504486,217822935535.077606,0.217823
reduce9,18,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4927591,0.004928,871828851055.211304,871.828851,217904007049.286346,0.217904
reduce9,19,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4921976,0.004922,872823435140.683350,872.823435,218152592373.469513,0.218153
reduce9,20,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4928317,0.004928,871700420244.882812,871.700420,217871907184.541901,0.217872
reduce9,21,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4926522,0.004927,872018028134.249634,872.018028,217951289774.002838,0.217951
reduce9,22,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4927260,0.004927,871887418159.382690,871.887418,217918645251.113190,0.217919
reduce9,23,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4928708,0.004929,871631267261.115845,871.631267,217854623158.848114,0.217855
reduce9,24,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4926994,0.004927,871934489873.541626,871.934490,217930410306.974213,0.217930
reduce9,25,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4926849,0.004927,871960151407.116455,871.960151,217936824124.303406,0.217937
reduce9,26,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4923761,0.004924,872507012424.039307,872.507012,218073506004.860931,0.218074
reduce9,27,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4925368,0.004925,872222339528.741821,872.222340,218002355153.970215,0.218002
reduce9,28,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4926009,0.004926,872108841051.650513,872.108841,217973987461.249054,0.217974
reduce9,29,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4927195,0.004927,871898920176.692871,871.898920,217921520053.499023,0.217922
reduce9,-1,42.000000,4294967296,1073741824,128,4295491648,524352,4296016000,1073741824,4921976,0.004922,872823435140.683350,872.823435,218152592373.469513,0.218153
