reduce4: bytes=4294967296 n=1073741824 blksize=128
  Device 0: Tesla V100-PCIE-32GB
    Compute Capability: 7.0
    Total Global Memory: 31.73 GB
    Clock Rate: 1380.00 MHz
    #SM: 80
    Max Threads per SM: 2048
    Max Threads per block: 1024
    #Threads per Warp: 32
Device results
kernel,trial,dresult,bytes,n,blksize,read,written,totalbytes, numFOps, ns, sec, Bytes/s, GB/s, FLOP/s, TFLOP/s
reduce4,0,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,7558005,0.007558,572724325003.754272,572.724325,142066831657.295807,0.142067
reduce4,1,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,7363679,0.007364,587838404145.536499,587.838404,145815946621.247345,0.145816
reduce4,2,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,7362484,0.007362,587933815815.423218,587.933816,145839613912.913086,0.145840
reduce4,3,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,7362334,0.007362,587945794363.580933,587.945794,145842585245.385498,0.145843
reduce4,4,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,7360223,0.007360,588114424250.460938,588.114424,145884414643.415009,0.145884
reduce4,5,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,7360743,0.007361,588072876882.130005,588.072877,145874108632.783386,0.145874
reduce4,6,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,7360598,0.007361,588084461615.754517,588.084462,145876982277.798615,0.145877
reduce4,7,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,7359547,0.007360,588168444606.712891,588.168445,145897814634.514862,0.145898
reduce4,8,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,7359752,0.007360,588152061645.555420,588.152062,145893750767.688904,0.145894
reduce4,9,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,7362488,0.007362,587933496394.153687,587.933496,145839534679.037842,0.145840
reduce4,10,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,7361594,0.007362,588004895678.843506,588.004896,145857245591.104309,0.145857
reduce4,11,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,7360681,0.007361,588077830298.582397,588.077830,145875337349.900085,0.145875
reduce4,12,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,7360342,0.007360,588104915777.011475,588.104916,145882056024.027161,0.145882
reduce4,13,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,6718899,0.006719,644250391619.222046,644.250392,159809192547.767120,0.159809
reduce4,14,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,6670515,0.006671,648923405764.022705,648.923406,160968354617.297150,0.160968
reduce4,15,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,6670281,0.006670,648946170633.590942,648.946171,160974001545.062347,0.160974
reduce4,16,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,6669878,0.006670,648985380542.192871,648.985381,160983727738.348450,0.160984
reduce4,17,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,6668838,0.006669,649086589297.865723,649.086589,161008833023.084381,0.161009
reduce4,18,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,6670178,0.006670,648956191573.898071,648.956192,160976487284.147461,0.160976
reduce4,19,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,6669040,0.006669,649066928973.285522,649.066929,161003956191.595795,0.161004
reduce4,20,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,6668880,0.006669,649082501409.531982,649.082501,161007819004.090637,0.161008
reduce4,21,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,6668621,0.006669,649107710874.557129,649.107711,161014072324.698029,0.161014
reduce4,22,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,6670238,0.006670,648950354095.311157,648.950354,160975039271.462280,0.160975
reduce4,23,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,6669213,0.006669,649050092117.315796,649.050092,160999779734.130554,0.161000
reduce4,24,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,6667533,0.006668,649213631488.588135,649.213631,161040346406.984406,0.161040
reduce4,25,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,6670218,0.006670,648952299909.838013,648.952300,160975521939.462830,0.160976
reduce4,26,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,6670329,0.006670,648941500786.542969,648.941501,160972843168.605316,0.160973
reduce4,27,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,6651243,0.006651,650803663615.958618,650.803664,161434760991.291382,0.161435
reduce4,28,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,6589934,0.006590,656858370963.958008,656.858371,162936658242.707733,0.162937
reduce4,29,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,6590186,0.006590,656833253568.260498,656.833254,162930427760.309052,0.162930
reduce4,-1,42.000000,4294967296,1073741824,128,4311810304,16843008,4328653312,1073741824,6589934,0.006590,656858370963.958008,656.858371,162936658242.707733,0.162937
