reduce6: bytes=4294967296 n=1073741824 blksize=512
  Device 0: Tesla V100-PCIE-32GB
    Compute Capability: 7.0
    Total Global Memory: 31.73 GB
    Clock Rate: 1380.00 MHz
    #SM: 80
    Max Threads per SM: 2048
    Max Threads per block: 1024
    #Threads per Warp: 32
Device results
kernel,trial,dresult,bytes,n,blksize,read,written,totalbytes, numFOps, ns, sec, Bytes/s, GB/s, FLOP/s, TFLOP/s
reduce6,0,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,5139161,0.005139,836141339024.015869,836.141339,208933291640.405914,0.208933
reduce6,1,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4919066,0.004919,873553020024.533203,873.553020,218281646149.899200,0.218282
reduce6,2,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4916976,0.004917,873924330726.853271,873.924331,218374428510.531677,0.218374
reduce6,3,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4915692,0.004916,874152603539.847412,874.152604,218431468855.249664,0.218431
reduce6,4,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4915592,0.004916,874170386801.833862,874.170387,218435912500.467896,0.218436
reduce6,5,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4916571,0.004917,873996319792.798706,873.996320,218392416991.435699,0.218392
reduce6,6,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4915963,0.004916,874104414536.887329,874.104415,218419427485.520142,0.218419
reduce6,7,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4912374,0.004912,874743038701.857788,874.743039,218579005588.743866,0.218579
reduce6,8,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4907607,0.004908,875592719628.935303,875.592720,218791322125.019409,0.218791
reduce6,9,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4910132,0.004910,875142452382.135498,875.142452,218678810264.163971,0.218679
reduce6,10,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4907626,0.004908,875589329749.251465,875.589330,218790475068.801086,0.218790
reduce6,11,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4906897,0.004907,875719412899.842773,875.719413,218822979981.034851,0.218823
reduce6,12,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4907854,0.004908,875548653240.296143,875.548653,218780310905.744141,0.218780
reduce6,13,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4909478,0.004909,875259031611.914673,875.259032,218707940844.220093,0.218708
reduce6,14,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4908073,0.004908,875509585941.366455,875.509586,218770548848.804840,0.218771
reduce6,15,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4910004,0.004910,875165266667.807251,875.165267,218684511051.314819,0.218685
reduce6,16,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4907805,0.004908,875557394802.768188,875.557395,218782495229.537415,0.218782
reduce6,17,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4908537,0.004909,875426824734.131592,875.426825,218749868647.216064,0.218750
reduce6,18,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4907479,0.004907,875615557397.189087,875.615557,218797028779.949951,0.218797
reduce6,19,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4909476,0.004909,875259388170.957520,875.259388,218708029940.466125,0.218708
reduce6,20,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4909670,0.004910,875224803296.351929,875.224803,218699387942.570496,0.218699
reduce6,21,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4908240,0.004908,875479797238.928711,875.479797,218763105308.623840,0.218763
reduce6,22,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4907640,0.004908,875586831959.964600,875.586832,218789850926.310822,0.218790
reduce6,23,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4910617,0.004911,875056018418.866699,875.056018,218657212321.791748,0.218657
reduce6,24,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4906595,0.004907,875773313265.105469,875.773313,218836448494.322449,0.218836
reduce6,25,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4908278,0.004908,875473019254.410522,875.473019,218761411639.682983,0.218761
reduce6,26,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4908122,0.004908,875500845333.510498,875.500845,218768364763.549072,0.218768
reduce6,27,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4908503,0.004909,875432888601.677612,875.432889,218751383874.065063,0.218751
reduce6,28,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4909229,0.004909,875303425446.236084,875.303425,218719033884.954224,0.218719
reduce6,29,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4907651,0.004908,875584869421.236328,875.584869,218789360531.138031,0.218789
reduce6,-1,42.000000,4294967296,1073741824,512,4296016128,1048832,4297064960,1073741824,4906595,0.004907,875773313265.105469,875.773313,218836448494.322449,0.218836
